index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89
5441.59697503,528.64326033,805.32382041,441.73207575,989.62337274,440.13737512,1111.23524312,701.66827917,824.58780408,1445.86722426,932.70850709,759.38049513,196.94552836,689.70802441,908.18201134,1494.52154062,338.07653451,642.6643557,1151.37385809,904.19525975,628.31204998,757.48280138,601.99948952,453.69233051,714.42588425,355.61824149,309.37192309,850.45384837,733.56229186,490.76912026,1318.81742471,575.68692905,653.82726014,1463.93518245,181.42909118,806.56768691,1047.27180068,375.13737725,361.99704403,456.88173178,261.53090405,613.95974427,723.19673774,373.15994847,195.35082772,1044.52891558,1052.50241876,1027.40183077,832.4337312,603.33903805,693.694776,381.65970285,832.67293629,1074.82822764,878.6800496,723.99408805,932.89987117,1259.81350124,1240.67709363,570.90282714,1339.54853296,923.33166736,1009.44550163,1156.15796,853.16483945,263.12560469,1148.18445683,775.02450836,790.9715147,314.95337531,1011.83755258,928.11576927,87.7085349,835.62313247,782.99801153,623.01764388,968.78063545,873.09859738,566.11872524,1263.00290251,723.99408805,698.4788779,1183.26787078,629.90675062,365.1864453,313.39056869,964.79388386,743.13049567,1937.56127089,330.42197146
5451.3246489,544.59026667,771.83510709,440.13737512,978.41262728,454.48968083,1138.04216079,723.19673774,821.47813784,1454.36697865,920.14226609,712.51224349,192.16142645,673.76101807,908.97936165,1437.46315192,340.46858546,658.61136204,1156.15796,869.11184579,628.63099011,758.2801517,594.82333666,448.90822861,714.42588425,368.37584656,306.18252182,841.02916762,727.18348932,495.15454701,1331.57502979,574.88957873,639.47495443,1580.34832877,176.86824737,804.98893328,1070.90526408,378.47030158,369.17319688,459.27378273,259.1388531,617.14914554,714.42588425,373.15994847,200.93227994,1034.96071178,1030.17660987,1017.96120301,832.4337312,604.61479856,692.10007536,386.44380475,820.45752943,1050.90771812,854.75954008,716.8179352,924.926368,1294.8969152,1275.76050758,575.68692905,1342.73793423,953.63097942,1014.22960353,1141.80565429,829.24432993,259.1388531,1149.77915746,753.49604979,816.48672485,315.75072563,1034.96071178,920.14226609,88.50588521,843.59663564,761.46955296,611.28064721,988.71439338,882.66680118,537.41411382,1261.40820187,731.17024091,708.04708171,1234.29829109,637.88025379,358.80764276,316.11750677,969.57798576,712.43250845,1918.42486328,320.85376766
5495.33838642,523.06180811,767.05100518,486.38369352,957.58583699,389.10695481,1100.19991473,720.80468678,882.93790029,1454.36697865,884.02229672,734.37558918,198.54022899,693.694776,902.60055912,1528.45677012,373.15994847,700.07357854,1058.88122129,878.6800496,659.56818242,771.83510709,567.71342587,456.88173178,747.91459757,369.9705472,328.5083307,856.75291587,741.53579503,482.79561709,1376.22664756,594.02598634,701.66827917,1492.63979387,195.15946365,854.02597779,1053.57086818,396.18742563,371.56524783,475.22078907,309.37192309,661.80076331,721.6020371,417.81156623,203.3243309,1055.69182003,1004.66139972,1066.74309542,806.91852105,617.35645663,655.42196077,394.68840703,845.66974646,1060.47592193,937.68397307,768.64570582,915.35816419,1342.73793423,1275.76050758,609.17564237,1339.54853296,926.52106863,987.11969274,1199.21487713,923.33166736,271.09910786,1138.61625302,755.88810074,781.40331089,326.38737886,1007.85080099,916.95286483,98.87143934,853.96218976,779.80861026,650.17539568,980.7408902,897.81645721,545.38761699,1227.91948855,747.91459757,739.9410944,1162.53676254,687.31597346,355.61824149,309.08487697,1001.47199845,743.13049567,1935.96657026,341.26593578
5422.93897761,529.44061065,744.7251963,480.00489098,957.58583699,363.59174466,1079.72395859,720.80468678,886.82896984,1451.17757738,901.2929046,689.07014416,198.54022899,705.65503076,904.19525975,1583.98424622,384.32285291,676.15306902,1079.61232954,853.16483945,649.99997861,782.99801153,574.09222841,457.6790821,714.42588425,352.42884022,333.29243261,885.04290513,719.20998615,465.65258527,1314.03332281,584.45778254,687.31597346,1476.69278753,184.4909164,836.62779387,1022.07553065,374.03703382,368.37584656,470.43668717,332.49508229,618.74384618,689.70802441,409.83806306,196.14817804,1046.12361622,1004.66139972,1043.14152603,810.10792232,606.52843932,666.58486521,382.20190107,832.67293629,1019.01370543,920.14226609,775.02450836,904.19525975,1296.49161583,1235.89299172,585.25513285,1332.101281,904.19525975,956.82038069,1176.88906825,878.6800496,260.73355374,1162.53676254,733.56229186,829.24432993,315.75072563,963.19918323,931.30517054,101.26349029,833.23108152,755.88810074,660.68447286,947.25217688,839.60988405,583.66043222,1188.05197269,763.86160392,762.26690328,1164.13146317,708.04708171,352.42884022,331.777467,991.90379465,758.2801517,1857.82623917,334.88713324
5556.25595065,539.00881445,789.37681407,465.65258527,967.20188182,347.64473832,1073.40894407,732.76494154,935.05271703,1496.89764457,906.01321847,703.13540375,212.8925347,724.79143837,944.86012593,1654.93247744,388.3096045,682.53187156,1054.09711939,910.57406229,685.08339257,775.02450836,582.06573159,460.07113305,771.83510709,377.94405037,338.07653451,913.33289439,743.13049567,542.19821572,1349.11673677,603.59419015,684.12657219,1594.70063448,198.20534186,836.62779387,1044.13024043,385.10425622,398.67515862,500.73599923,330.10303134,621.93324745,719.20998615,449.70557892,204.91903153,1073.233527,1092.36993462,1095.04903168,857.94894135,641.59590627,728.77818996,391.77010487,854.07381881,1111.50634223,950.44157815,766.25365487,967.98328513,1408.12066025,1237.48769236,575.68692905,1350.18518619,894.62705594,990.30909401,1160.9420619,942.46807498,283.05936262,1200.80957776,739.9410944,810.10792232,317.61652537,1003.06669909,932.89987117,101.66216545,826.05492866,826.05492866,678.57701398,964.79388386,832.4337312,609.97299269,1210.37778157,798.14766756,733.56229186,1062.07062256,725.58878869,379.53875101,341.17025374,1020.60840607,756.2867759,1897.69375503,346.36897781
5497.5709673,536.6167635,773.42980772,411.4327637,976.80197964,346.05003768,1078.14520496,696.08682695,907.04977389,1509.65524964,907.57602509,741.40821898,208.90578312,720.00733647,927.31841895,1540.79975303,354.82089117,708.04708171,1057.28652066,901.00585848,685.08339257,765.45630455,591.63393539,468.04463622,730.37289059,377.94405037,341.26593578,903.90821364,771.83510709,533.02868707,1314.03332281,585.25513285,650.63785887,1556.42781925,189.05176022,833.4543396,1003.17832813,391.21195965,360.40234339,494.35719669,320.53482753,644.25905633,739.9410944,432.16387194,221.66338819,1101.93813843,1106.72224033,1085.62435093,835.62313247,631.38982221,717.61528552,385.39130233,867.82013828,1111.50634223,899.41115785,748.71194789,944.06277561,1385.79485136,1261.40820187,580.47103095,1387.389552,865.92244452,999.87729782,1151.37385809,936.08927244,292.62756643,1194.43077523,745.52254662,794.16091597,309.37192309,937.68397307,944.06277561,93.28998712,837.2178331,824.46022803,673.64938902,945.65747625,838.81253374,598.01273793,1202.4042784,755.88810074,626.71734935,1001.47199845,704.85768044,384.32285291,337.24729018,1078.01762891,786.58608796,1910.45136011,336.16289375
5542.22258507,557.34787175,767.05100518,411.4327637,1010.43421602,334.88713324,1079.72395859,671.36896712,914.05050967,1512.84465091,935.83412034,706.261017,222.46073851,720.00733647,928.11576927,1491.4437684,354.82089117,916.95286483,1062.07062256,889.84295404,676.79094927,743.13049567,607.58094174,467.2472859,754.29340011,382.72815228,363.59174466,869.31915687,827.64962929,570.50415199,1373.03724629,608.37829205,677.74776965,1781.28060871,207.3589235,812.89864843,1000.03676788,384.562058,373.15994847,524.65650874,327.71098039,644.25905633,751.10399884,419.40626687,222.06206335,1151.37385809,1143.40035492,1058.86527429,853.16483945,646.06106805,727.18348932,383.7966017,893.03235531,1168.91556507,875.49064833,776.61920899,904.19525975,1376.22664756,1293.30221456,567.71342587,1398.02620523,880.27475023,980.7408902,1106.72224033,934.49457181,282.2620123,1224.73008728,746.31989694,794.16091597,325.84518064,979.14618957,947.25217688,96.47938839,849.17808786,832.4337312,702.65699356,907.38466102,814.0946739,582.06573159,1226.32478791,768.64570582,575.68692905,1023.79780734,714.42588425,365.98379561,333.34027363,1135.42685175,771.43643193,1966.26588231,329.78409121
5388.33397384,550.1717189,758.2801517,409.83806306,946.37509153,352.42884022,1068.6886302,674.55836838,866.59221879,1488.38194318,874.59761597,657.81401172,206.51373217,704.06033012,912.16876292,1466.75780258,358.80764276,865.92244452,1019.01370543,862.73304325,667.86062572,695.28947663,602.79683983,444.1241267,704.85768044,361.99704403,351.6314899,814.30198498,763.86160392,517.87903105,1366.65844375,598.01273793,649.04315823,1644.13635415,192.11358544,804.98893328,974.84049786,371.26225471,361.99704403,507.11480176,326.91363007,610.77034301,736.75169313,419.40626687,227.24484041,1144.99505556,1116.29044414,1016.38244939,773.42980772,627.56254069,722.39938742,393.36480551,884.62828296,1071.63882637,827.64962929,757.48280138,867.51714516,1358.68494058,1255.02939934,537.41411382,1398.02620523,864.32774389,931.30517054,1050.90771812,934.49457181,286.24876389,1152.96855873,720.80468678,822.86552739,331.69773197,915.35816419,886.65355277,93.28998712,827.64962929,832.4337312,669.93373654,883.4641515,790.9715147,574.09222841,1200.80957776,760.67220265,575.68692905,1025.39250797,709.64178234,354.82089117,320.04047033,1106.72224033,810.10792232,1940.75067216,318.30224664
5394.23436619,540.60351509,800.53971851,409.04071274,951.19108745,336.48183388,1095.47960086,692.10007536,875.49064833,1417.16261284,879.31792985,695.32137065,208.90578312,708.84443203,937.68397307,1499.14617246,365.1864453,838.81253374,1082.80173081,923.33166736,684.44551232,730.37289059,594.02598634,440.13737512,682.53187156,369.9705472,357.21294212,829.24432993,771.83510709,519.07505652,1376.22664756,575.68692905,669.77426648,1613.83704209,196.67442925,828.71807872,976.40330448,377.91215636,357.21294212,508.7095024,326.91363007,602.79683983,732.76494154,419.40626687,230.43424168,1113.10104287,1116.29044414,1000.65870113,747.91459757,603.9769183,688.9106741,387.51225418,876.98966693,1113.10104287,827.64962929,752.69869947,872.30124706,1347.52203614,1234.29829109,540.60351509,1342.73793423,859.54364198,920.14226609,1085.99113208,950.44157815,285.45141357,1135.42685175,716.02058488,818.08142549,331.69773197,995.09319592,904.19525975,89.70191069,802.93176946,830.83903056,697.10743536,859.54364198,778.21390963,585.25513285,1180.07846951,763.86160392,583.66043222,995.09319592,700.07357854,360.40234339,318.07898855,1148.18445683,824.46022803,1923.20896518,317.66436639
5232.53172185,508.7095024,766.25365487,397.08045799,920.76419934,334.88713324,1086.02302609,667.38221553,859.54364198,1297.01786704,858.90576173,646.87436537,204.12168121,700.87092885,964.79388386,1437.46315192,356.41559181,805.32382041,1093.16728494,902.60055912,681.25611105,751.10399884,574.09222841,438.54267448,674.55836838,339.67123514,349.23943895,854.39275894,712.83118361,489.17441963,1365.06374311,580.47103095,660.20606267,1532.50730973,193.62855104,799.45532208,968.54143035,352.41289321,344.45533705,489.57309479,322.12952816,556.55052143,713.62853393,417.81156623,226.84616525,1082.80173081,1073.233527,991.21807337,731.96759123,603.02009792,690.50537473,373.15994847,849.48108098,1108.31694096,840.40723437,711.23648298,886.65355277,1325.19622725,1202.4042784,515.08830494,1247.05589616,857.94894135,862.73304325,1003.06669909,896.22175658,267.90970659,1092.36993462,681.73452124,795.75561661,308.84567188,951.23892847,880.27475023,90.49926101,787.78211343,834.02843183,676.72716125,792.56621534,762.26690328,545.38761699,1141.80565429,763.86160392,572.49752778,936.08927244,679.34247029,346.05003768,313.77329684,1097.15403652,795.75561661,1802.01171696,314.47496512
5227.42867982,493.55984637,759.07750201,400.26985925,890.33731124,341.26593578,1076.56645133,679.34247029,888.24825341,1183.26787078,827.49015923,637.49752564,202.52698058,701.66827917,982.33559084,1485.27227694,367.57849625,800.53971851,1127.45334858,902.60055912,701.66827917,781.40331089,580.47103095,440.93472543,698.4788779,314.15602499,350.83413959,877.96243431,688.9106741,444.52280186,1310.84392154,578.87633032,685.72127283,1406.52595961,199.73625447,787.59074936,987.43863287,353.52918366,349.23943895,491.16779542,316.54807594,545.38761699,713.62853393,411.4327637,225.65013978,1076.42292827,1092.36993462,951.87680872,739.9410944,602.7011578,692.10007536,373.15994847,816.63024791,1146.58975619,849.97543818,692.89742568,896.22175658,1350.7114374,1189.64667332,518.27770621,1169.44181628,851.57013881,816.48672485,1030.17660987,875.49064833,277.4779104,1060.47592193,696.88417727,781.40331089,319.46637811,928.11576927,848.38073754,96.08071323,798.94501787,834.02843183,676.105228,768.64570582,779.01125994,554.9558208,1137.02155238,782.99801153,604.39154047,963.19918323,680.93717092,333.29243261,309.86628029,1105.12753969,828.44697961,1763.73890173,316.38860588
5090.1249552,489.57309479,696.88417727,390.70165545,890.33731124,334.88713324,1029.28357752,661.00341299,893.03235531,1119.4798454,814.93986524,613.28997001,201.72963026,713.62853393,964.79388386,1479.10078549,353.22619054,814.89202422,1054.09711939,837.2178331,667.22274547,757.48280138,620.33854681,441.73207575,655.42196077,306.18252182,342.86063641,831.58853986,682.53187156,443.72545154,1307.65452027,559.7399227,637.88025379,1363.46904248,193.62855104,778.10228058,968.54143035,333.57947872,349.23943895,483.19429225,322.12952816,511.10155335,701.66827917,400.26985925,222.85941367,1085.99113208,1068.4494251,909.39398382,701.66827917,609.07996033,629.90675062,367.30739714,825.03432025,1151.37385809,822.86552739,672.96366775,872.30124706,1329.98032916,1240.67709363,500.73599923,1114.16949229,869.11184579,827.64962929,961.60448259,875.49064833,286.24876389,1033.36601114,657.81401172,782.99801153,302.46686934,912.16876292,829.24432993,92.4926368,785.39006248,798.94501787,690.31401065,744.7251963,751.10399884,558.14522207,1098.74873716,789.37681407,573.2948781,963.19918323,684.12657219,301.39841992,305.94331672,1084.39643145,816.48672485,1725.46608651,297.89007852
5131.90611182,485.5863432,749.50929821,408.24336243,903.14275733,336.48183388,993.02008509,664.99016458,890.64030436,1242.79804547,835.35203336,603.13172697,192.16142645,745.52254662,936.08927244,1511.48915537,350.83413959,803.72911978,1091.5725843,897.81645721,666.58486521,747.91459757,612.36504364,445.71882734,655.42196077,304.58782119,349.23943895,842.60792125,696.88417727,462.463184,1334.76443106,586.05248317,615.55444491,1282.13931012,198.20534186,789.18544999,970.10423697,337.45460126,355.61824149,472.03138781,330.10303134,524.65650874,692.89742568,401.86455989,231.63026716,1097.15403652,1082.80173081,915.69305132,703.26297981,614.16705536,652.2325595,357.48404123,860.18152224,1149.77915746,835.62313247,680.13982061,861.13834262,1377.82134819,1255.02939934,526.25120938,1186.45727205,854.75954008,880.27475023,977.55148894,896.22175658,300.6010696,1028.58190924,656.21931109,773.42980772,292.89866553,896.22175658,845.19133627,92.4926368,801.33706883,773.42980772,692.78579664,773.42980772,752.69869947,558.14522207,1106.72224033,786.1874128,618.74384618,939.27867371,680.93717092,312.56132436,316.11750677,1041.33951432,801.33706883,1687.19327128,320.2158874
4989.81828529,478.41019034,718.41263583,398.67515862,900.75070638,330.10303134,948.89471853,658.61136204,883.4641515,1233.22984166,832.21047311,617.19698656,192.16142645,732.76494154,923.33166736,1454.41481966,338.87388483,808.51322168,996.68789655,846.78603691,636.28555316,725.58878869,601.2021392,436.94797385,668.17956585,299.80371928,310.96662372,820.58510548,660.20606267,425.38639425,1302.87041837,594.82333666,613.95974427,1227.91948855,190.58267283,749.63687426,894.5154269,336.89645604,354.02354085,467.2472859,314.15602499,546.98231763,662.59811363,393.89105672,223.65676399,1034.96071178,1130.64274985,915.69305132,698.4788779,574.63442663,653.82726014,348.71318774,840.31155233,1143.40035492,837.2178331,665.7875149,835.62313247,1361.87434185,1299.6810171,519.87240684,1183.26787078,845.19133627,856.35424072,993.49849528,864.32774389,294.22226706,987.11969274,629.90675062,762.26690328,282.2620123,931.30517054,818.08142549,90.10058585,795.75561661,749.50929821,648.32554295,730.37289059,722.39938742,511.89890367,1039.74481368,767.05100518,578.87633032,877.08534896,692.10007536,301.39841992,301.25489686,1012.63490289,802.5330943,1669.6515643,317.66436639
4921.88403826,472.82873812,742.33314535,403.45926052,912.75880216,318.9401269,963.07160717,649.84050855,857.94894135,1268.31325562,847.91827436,646.87436537,181.79587233,708.04708171,944.06277561,1443.61869637,340.46858546,773.42980772,956.82038069,858.74629167,617.14914554,720.80468678,574.88957873,445.71882734,634.69085252,288.64081484,309.37192309,817.44354523,650.63785887,415.02084012,1304.465119,556.55052143,628.31204998,1202.4042784,184.4909164,736.19354791,865.92244452,334.13762394,374.7546491,451.30027956,310.16927341,516.68300557,661.80076331,392.29635608,226.4474901,998.28259718,1105.12753969,899.95335606,725.58878869,550.39497698,636.28555316,350.30788838,824.26886395,1141.80565429,848.38073754,645.05640665,828.44697961,1310.84392154,1258.2188006,485.5863432,1217.28283532,804.52647009,835.62313247,988.71439338,878.6800496,289.43816516,974.36208767,625.91999903,742.33314535,274.28850913,967.98328513,837.2178331,92.4926368,797.35031724,744.7251963,655.11896765,732.76494154,730.37289059,519.87240684,1000.67464814,757.48280138,597.21538761,920.14226609,701.66827917,302.99312055,291.47938197,1022.2031067,781.40331089,1615.43174273,292.78703649
